id,index,period,timestamp,minute,second,possession,duration,match_id,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,end_x,end_y,body_part_id,body_part_name,sub_type_id,sub_type_name,x,y,pass_cross,outcome_id,outcome_name,under_pressure,shot_statsbomb_xg,technique_id,technique_name,shot_first_time,goalkeeper_position_id,goalkeeper_position_name,pass_assisted_shot_id,pass_shot_assist,end_z,shot_key_pass_id,off_camera,pass_deflected,counterpress,aerial_won,pass_switch,out,foul_won_defensive,shot_one_on_one,pass_cut_back,block_offensive,foul_committed_card_id,foul_committed_card_name,pass_goal_assist,shot_deflected,block_deflection,foul_committed_advantage,foul_won_advantage,pass_miscommunication,ball_recovery_recovery_failure,dribble_nutmeg,shot_open_goal,substitution_replacement_id,substitution_replacement_name,injury_stoppage_in_chain,bad_behaviour_card_id,bad_behaviour_card_name,season_name,pass_no_touch,dribble_overrun,foul_committed_offensive,ball_recovery_offensive,foul_committed_penalty,foul_won_penalty,dribble_no_touch,shot_follows_dribble,block_save_block,half_start_late_video_start,shot_redirect,pass_backheel
3207916f-9317-4288-8e80-d87b561be816,1622,1,00:40:57.335000,40,57,86,1.110221,3857257,16,Shot,792,Australia,4,From Throw In,792,Australia,,33492.0,Mitchell Thomas Duke,24.0,Left Center Forward,,,,,,,119.0,37.3,40.0,Right Foot,87.0,Open Play,98.3,20.9,,100.0,Saved,,0.010397313,93.0,Normal,,,,,,0.5,ec0feb19-b543-4020-b577-9ca3b72c2dd3,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,,,,
828cfb58-d018-4408-a4c3-b7732136656a,1876,2,00:01:10.173000,46,10,103,0.51478,3857257,16,Shot,792,Australia,2,From Corner,792,Australia,,5479.0,Aziz Eraltay Behich,6.0,Left Back,,,,,,,111.5,39.6,40.0,Right Foot,87.0,Open Play,100.2,34.1,,96.0,Blocked,,0.049681988,91.0,Half Volley,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,,,,
c9675713-e333-4449-aacd-ba1877a619c8,1937,2,00:02:47.281000,47,47,107,1.096425,3857257,16,Shot,792,Australia,1,Regular Play,792,Australia,,5490.0,Jackson Irvine,19.0,Center Attacking Midfield,,,,,,,120.0,42.8,38.0,Left Foot,87.0,Open Play,109.6,30.8,,98.0,Off T,,0.17342122,91.0,Half Volley,True,,,,,5.6,0ea8ee60-1dbc-4684-b300-42cdcba63daf,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,,,,
1792c833-a739-4ce0-82f8-2214e2fd4107,2115,2,00:06:59.596000,51,59,114,0.094442,3857257,16,Shot,776,Denmark,4,From Throw In,776,Denmark,,17042.0,Andreas Skov Olsen,17.0,Right Wing,,,,,,,108.6,51.2,38.0,Left Foot,87.0,Open Play,107.2,52.9,,96.0,Blocked,,0.046983063,93.0,Normal,,,,,,,8e8b5fbb-c84f-41ad-b535-2c61b693f60c,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,,,,
ac1f3ccc-f72f-4ff2-84d3-26855bfb3408,2410,2,00:14:56.951000,59,56,126,1.015606,3857257,16,Shot,792,Australia,6,From Counter,792,Australia,,5481.0,Mathew Leckie,17.0,Right Wing,,,,,,,120.0,43.5,38.0,Left Foot,87.0,Open Play,105.7,31.5,,97.0,Goal,,0.11353828,93.0,Normal,,,,,,0.2,8fc39bfa-df54-428f-851e-82a904ba3a72,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,,,,
eeb148fd-dca0-408f-8145-ae315d4587aa,2673,2,00:23:04.632000,68,4,136,0.244203,3857257,16,Shot,776,Denmark,4,From Throw In,776,Denmark,,17042.0,Andreas Skov Olsen,17.0,Right Wing,,,,,,,107.1,46.3,38.0,Left Foot,87.0,Open Play,103.1,49.3,,96.0,Blocked,1.0,0.070518844,93.0,Normal,,,,,,,d8d89231-995f-4392-be0c-c2cfaef0f4a6,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,,,,
4b6c9965-785d-45c7-873b-f1667e7d2214,2679,2,00:23:39.623000,68,39,137,0.328788,3857257,16,Shot,776,Denmark,2,From Corner,776,Denmark,,8247.0,Joachim Andersen,3.0,Right Center Back,,,,,,,120.0,47.1,37.0,Head,87.0,Open Play,113.9,52.3,,98.0,Off T,1.0,0.020115681,93.0,Normal,,,,,,5.8,a8a006e0-d1bc-4903-a0a2-6e6b50a42eef,,,,True,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,,,,
79c7312b-6178-44c9-8724-e422dcfcefe8,2909,2,00:31:24.134000,76,24,149,0.124383,3857257,16,Shot,776,Denmark,1,Regular Play,776,Denmark,,24547.0,Alexander Hartmann Bah,2.0,Right Back,,,,,,,101.1,53.5,40.0,Right Foot,87.0,Open Play,99.4,54.5,,96.0,Blocked,,0.019515881,91.0,Half Volley,True,,,,,,a43ddb7a-aa2d-4be2-807e-d61f5bc83f84,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,,,,
8c53854d-7f37-4965-abff-e45069ef0e5d,2913,2,00:31:25.068000,76,25,149,1.349463,3857257,16,Shot,776,Denmark,1,Regular Play,776,Denmark,,6302.0,Kasper Dolberg,24.0,Left Center Forward,,,,,,,116.8,38.4,38.0,Left Foot,87.0,Open Play,105.2,39.6,,100.0,Saved,,0.049264465,89.0,Backheel,True,,,,,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,,,,
c6e723aa-fe69-4457-9478-ccd912c58dbe,3096,2,00:36:19.417000,81,19,158,0.178419,3857257,16,Shot,776,Denmark,1,Regular Play,776,Denmark,,27569.0,Jesper Lindstrøm,16.0,Left Midfield,,,,,,,103.5,38.7,40.0,Right Foot,87.0,Open Play,97.5,38.2,,96.0,Blocked,,0.048889678,93.0,Normal,,,,,,,b5cda32d-58b9-4ac9-8e6d-0713d8d03674,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,,,,
32bdbe0d-539c-4c7f-81d3-5704011844a5,3221,2,00:39:55.480000,84,55,166,0.163072,3857257,16,Shot,792,Australia,6,From Counter,792,Australia,,33488.0,Keanu Baccus,17.0,Right Wing,,,,,,,100.3,46.8,40.0,Right Foot,87.0,Open Play,97.7,47.5,,96.0,Blocked,,0.035468098,93.0,Normal,,,,,,,e71777ec-53c5-4567-b256-8bcfe5688a81,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,,,,
54123723-351e-4fd3-8695-a0edbe3c7536,3346,2,00:42:30.679000,87,30,168,0.528103,3857257,16,Shot,776,Denmark,1,Regular Play,776,Denmark,,24547.0,Alexander Hartmann Bah,2.0,Right Back,,,,,,,120.0,46.5,40.0,Right Foot,87.0,Open Play,108.6,57.0,,98.0,Off T,,0.03670106,93.0,Normal,True,,,,,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,,,,
30cd3b42-ec23-4504-8a37-5a050c8c93db,3563,2,00:49:11.869000,94,11,179,0.320118,3857257,16,Shot,776,Denmark,6,From Counter,776,Denmark,,6302.0,Kasper Dolberg,24.0,Left Center Forward,,,,,,,118.4,35.2,40.0,Right Foot,87.0,Open Play,117.6,33.5,,100.0,Saved,,0.08217044,89.0,Backheel,True,,,,,1.2,35c34ea0-d29e-47c3-bff4-c8690a7e2f75,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,,,,
0ec6bd63-1454-4940-8b58-974dc46936cb,3578,2,00:49:59.320000,94,59,181,0.702278,3857257,16,Shot,776,Denmark,2,From Corner,776,Denmark,,5732.0,Andreas Evald Cornelius,22.0,Right Center Forward,,,,,,,120.0,41.0,37.0,Head,87.0,Open Play,116.6,51.6,,98.0,Off T,,0.017447446,93.0,Normal,,,,,,3.5,2418d248-fb83-47d2-b70e-096022c66013,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,,,,
7e920dff-ac95-416c-afd5-aa517b812da3,535,1,00:12:53.811000,12,53,30,1.332265,3857258,16,Shot,781,Brazil,2,From Corner,781,Brazil,,4320.0,Neymar da Silva Santos Junior,19.0,Center Attacking Midfield,,,,,,,119.7,38.7,40.0,Right Foot,61.0,Corner,119.2,0.7,,100.0,Saved,,0.00018,93.0,Normal,,,,,,2.4,,,,,,,,,True,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,,,,
f3f39fb8-e43b-4b26-a093-c2c6a32d41f9,850,1,00:20:06.595000,20,6,45,0.495812,3857258,16,Shot,781,Brazil,1,Regular Play,781,Brazil,,4320.0,Neymar da Silva Santos Junior,19.0,Center Attacking Midfield,,,,,,,104.9,34.5,40.0,Right Foot,87.0,Open Play,91.6,29.2,,96.0,Blocked,,0.020173745,93.0,Normal,,,,,,,1f9c127f-80b0-4fea-b085-0eefd0e1474c,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,,,,
35280e71-5804-4d3c-9d47-b7343809003f,900,1,00:20:51.885000,20,51,45,1.134041,3857258,16,Shot,781,Brazil,1,Regular Play,781,Brazil,,5539.0,Carlos Henrique Casimiro,11.0,Left Defensive Midfield,,,,,,,117.8,39.9,40.0,Right Foot,87.0,Open Play,84.3,34.2,,100.0,Saved,,0.0075366697,93.0,Normal,,,,,,1.7,611f58e7-0beb-4e8b-810f-4a574b7d6abb,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,,,,
1f48678b-d441-42f1-a5b1-3a470e3b4df7,1429,1,00:34:07.088000,34,7,69,0.634475,3857258,16,Shot,781,Brazil,1,Regular Play,781,Brazil,,10595.0,Raphael Dias Belloli,17.0,Right Wing,,,,,,,117.7,41.9,38.0,Left Foot,87.0,Open Play,105.3,49.2,,100.0,Saved,1.0,0.119197816,91.0,Half Volley,,,,,,0.5,32a37c82-8ff2-4b51-9bdc-27ad46fbf175,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,,,,
4c00e7cd-fb05-4051-b989-62f2e14ab9b1,1492,1,00:36:12.628000,36,12,75,1.12423,3857258,16,Shot,786,Serbia,1,Regular Play,786,Serbia,,7993.0,Filip Mladenović,8.0,Left Wing Back,,,,,,,120.0,33.6,37.0,Head,87.0,Open Play,113.6,28.9,,98.0,Off T,1.0,0.026318645,93.0,Normal,,,,,,4.0,fcd1883a-fd8e-41ac-ace8-6f64a68ee97f,,,,True,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,,,,
93e0436a-c817-46f9-adcb-e7556d92a124,1737,1,00:40:38.076000,40,38,81,0.6,3857258,16,Shot,781,Brazil,1,Regular Play,781,Brazil,,18395.0,Vinícius José Paixão de Oliveira Júnior,21.0,Left Wing,,,,,,,120.0,34.3,40.0,Right Foot,87.0,Open Play,113.2,27.0,,98.0,Off T,,0.09814694,91.0,Half Volley,,,,,,1.5,,,,,,,,,True,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,,,,
f06b46e9-4935-461b-bf84-e8b025cbfbfc,1950,2,00:00:35.564000,45,35,92,0.087213,3857258,16,Shot,781,Brazil,1,Regular Play,781,Brazil,,10595.0,Raphael Dias Belloli,17.0,Right Wing,,,,,,,108.8,45.7,38.0,Left Foot,87.0,Open Play,105.9,47.3,,100.0,Saved,,0.4224228,93.0,Normal,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,,,,
8628b51f-4c5c-48f4-8268-5e7b6a1f8628,2094,2,00:04:57.770000,49,57,98,0.41687,3857258,16,Shot,781,Brazil,3,From Free Kick,781,Brazil,,4320.0,Neymar da Silva Santos Junior,19.0,Center Attacking Midfield,,,,,,,107.6,32.5,40.0,Right Foot,62.0,Free Kick,99.1,27.0,,96.0,Blocked,,0.06281959,93.0,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,,,,
0ce31ab8-1d97-451c-bcee-b3d608a04d17,2099,2,00:05:21.710000,50,21,99,0.052504,3857258,16,Shot,781,Brazil,2,From Corner,781,Brazil,,3295.0,Thiago Emiliano da Silva,5.0,Left Center Back,,,,,,,113.7,34.7,37.0,Head,87.0,Open Play,113.1,34.1,,96.0,Blocked,,0.06673048,93.0,Normal,,,,,,,0a589a41-a567-4191-8180-e845f09215f1,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,,,,
5d27f582-3897-482b-b37a-150f9717e0d4,2105,2,00:05:23.195000,50,23,99,0.248267,3857258,16,Shot,781,Brazil,2,From Corner,781,Brazil,,3280.0,Richarlison de Andrade,23.0,Center Forward,,,,,,,116.6,31.1,40.0,Right Foot,87.0,Open Play,115.8,29.3,,96.0,Blocked,,0.0399856,91.0,Half Volley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,,,,
aaead660-5e4a-4724-ba86-b2cee7e09455,2190,2,00:08:16.433000,53,16,104,1.208916,3857258,16,Shot,781,Brazil,1,Regular Play,781,Brazil,,3063.0,Danilo Luiz da Silva,2.0,Right Back,,,,,,,108.0,39.9,40.0,Right Foot,87.0,Open Play,95.9,54.2,,101.0,Wayward,,0.016877638,95.0,Volley,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,,,,
61e16ccf-8dec-4f2d-8184-eaad6174b677,2278,2,00:09:39.880000,54,39,105,0.777709,3857258,16,Shot,781,Brazil,4,From Throw In,781,Brazil,,4320.0,Neymar da Silva Santos Junior,19.0,Center Attacking Midfield,,,,,,,120.0,34.3,38.0,Left Foot,87.0,Open Play,107.5,38.9,,98.0,Off T,,0.11246919,91.0,Half Volley,True,,,,,2.7,0b0126fb-76fa-4461-a834-46b147cfe378,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,,,,
6993220f-7737-418c-9df5-d2be27cd7e85,2387,2,00:14:25.040000,59,25,113,1.02301,3857258,16,Shot,781,Brazil,3,From Free Kick,781,Brazil,,6945.0,Alex Sandro Lobo Silva,6.0,Left Back,,,,,,,120.0,36.1,38.0,Left Foot,87.0,Open Play,88.0,32.0,,99.0,Post,,0.021819543,93.0,Normal,,,,,,0.7,aea52b4f-39ea-41a7-8dc5-8a6f3980ebbf,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,,,,
10e984c0-c1ac-4007-8f99-fd09e7b1b65a,2395,2,00:14:36.361000,59,36,113,1.600118,3857258,16,Shot,781,Brazil,3,From Free Kick,781,Brazil,,18395.0,Vinícius José Paixão de Oliveira Júnior,21.0,Left Wing,,,,,,,120.0,49.0,40.0,Right Foot,87.0,Open Play,105.0,20.1,,98.0,Off T,,0.009459062,93.0,Normal,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,,,,
09ac03f2-feb8-4fee-8fb4-0e828a6aa6e2,2512,2,00:16:57.028000,61,57,116,0.451433,3857258,16,Shot,781,Brazil,1,Regular Play,781,Brazil,,18395.0,Vinícius José Paixão de Oliveira Júnior,21.0,Left Wing,,,,,,,118.8,39.3,40.0,Right Foot,87.0,Open Play,110.0,26.9,,100.0,Saved,,0.07986015,93.0,Normal,True,,,,,0.2,cb7cad53-9633-4c1f-98f3-18039fca7b2d,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,,,,
6e8938b8-69ba-4158-a8fc-b82f6393cb98,2515,2,00:16:58.119000,61,58,116,0.575926,3857258,16,Shot,781,Brazil,1,Regular Play,781,Brazil,,3280.0,Richarlison de Andrade,23.0,Center Forward,,,,,,,120.0,41.7,40.0,Right Foot,87.0,Open Play,114.5,41.8,,97.0,Goal,,0.568145,95.0,Volley,True,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,,,,
efb691a5-8622-46bc-a7da-33af3c8308ad,2640,2,00:21:46.341000,66,46,123,0.502477,3857258,16,Shot,781,Brazil,1,Regular Play,781,Brazil,,18395.0,Vinícius José Paixão de Oliveira Júnior,21.0,Left Wing,,,,,,,120.0,29.1,38.0,Left Foot,87.0,Open Play,109.1,28.2,,98.0,Off T,,0.14253756,93.0,Normal,,,,,,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,,,,
5652674d-7d13-4013-99a0-48f5cad3c818,2686,2,00:23:34.128000,68,34,125,0.697565,3857258,16,Shot,786,Serbia,2,From Corner,786,Serbia,,27719.0,Strahinja Pavlović,5.0,Left Center Back,,,,,,,120.0,42.7,37.0,Head,87.0,Open Play,111.8,38.5,,98.0,Off T,1.0,0.098937765,93.0,Normal,,,,,,4.5,66b2776e-81a0-47a3-afd5-5aaf924d0d3b,,,,True,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,,,,
ffa4b36a-3754-492b-933e-97177259902b,2715,2,00:24:54.279000,69,54,128,0.950129,3857258,16,Shot,786,Serbia,2,From Corner,786,Serbia,,7145.0,Darko Lazović,7.0,Right Wing Back,,,,,,,120.0,48.9,40.0,Right Foot,87.0,Open Play,95.6,50.9,,98.0,Off T,,0.018288644,91.0,Half Volley,True,,,,,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,,,,
4500f508-3992-4e04-a621-5f9b04aa20b9,2790,2,00:27:54.741000,72,54,134,0.72754,3857258,16,Shot,781,Brazil,4,From Throw In,781,Brazil,,3280.0,Richarlison de Andrade,23.0,Center Forward,,,,,,,120.0,37.0,40.0,Right Foot,87.0,Open Play,107.1,39.6,,97.0,Goal,,0.07569885,95.0,Volley,,,,,,0.9,ccd997f2-a552-4f64-bddd-ffd1e704bd9b,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,,,,
4a8e658e-42ab-497e-8ad8-25578371add9,2886,2,00:31:48.401000,76,48,139,0.11998,3857258,16,Shot,781,Brazil,1,Regular Play,781,Brazil,,5539.0,Carlos Henrique Casimiro,11.0,Left Defensive Midfield,,,,,,,87.2,31.4,40.0,Right Foot,87.0,Open Play,86.3,31.2,,96.0,Blocked,1.0,0.010592449,93.0,Normal,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,,,,
14e9cdea-65a3-4e14-b404-60d13662cbac,3014,2,00:35:52.306000,80,52,144,1.048684,3857258,16,Shot,781,Brazil,1,Regular Play,781,Brazil,,5539.0,Carlos Henrique Casimiro,11.0,Left Defensive Midfield,,,,,,,120.0,43.1,40.0,Right Foot,87.0,Open Play,98.1,35.2,,99.0,Post,,0.06218912,93.0,Normal,True,,,,,2.8,bbfb5845-1832-4baa-869c-9b39234d997c,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,,,,
fb8a9594-5ffe-4494-87f8-c29a460b264c,3063,2,00:36:32.701000,81,32,144,0.763501,3857258,16,Shot,781,Brazil,1,Regular Play,781,Brazil,,25104.0,Rodrygo Silva de Goes,19.0,Center Attacking Midfield,,,,,,,117.4,40.1,40.0,Right Foot,87.0,Open Play,98.8,27.3,,100.0,Saved,,0.03669105,93.0,Normal,True,,,,,0.5,e8bfe5d9-9308-497e-92e0-b31cde51369f,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,,,,
fc1921f9-3a87-44e3-8bcc-3689b1d7557a,3115,2,00:37:32.531000,82,32,146,0.584935,3857258,16,Shot,781,Brazil,1,Regular Play,781,Brazil,,9904.0,Frederico Rodrigues Santos,9.0,Right Defensive Midfield,,,,,,,113.3,39.4,38.0,Left Foot,87.0,Open Play,95.6,43.5,,100.0,Saved,,0.088970646,93.0,Normal,,,,,,0.9,2dbfc872-c1bc-4d3b-a0bd-3d4b924d1b09,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,,,,
bf5b401f-f05a-4e47-be33-363bcf94b8e0,3169,2,00:39:22.378000,84,22,149,0.304146,3857258,16,Shot,781,Brazil,7,From Goal Kick,786,Serbia,,5603.0,Nikola Milenković,3.0,Right Center Back,,,,,,,106.1,53.2,40.0,Right Foot,87.0,Open Play,99.3,59.6,,96.0,Blocked,,0.011090157,93.0,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,,,,
f7e2a886-69ec-4b60-945d-60e5dbbce87b,3250,2,00:41:07.452000,86,7,151,0.91746,3857258,16,Shot,781,Brazil,1,Regular Play,781,Brazil,,25104.0,Rodrygo Silva de Goes,19.0,Center Attacking Midfield,,,,,,,120.0,43.2,40.0,Right Foot,87.0,Open Play,101.5,30.6,,98.0,Off T,,0.051727816,93.0,Normal,,,,,,5.9,7fd07b6c-c2be-4486-b746-e5acba40d6c0,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,,,,
4a942d21-e479-4f22-82ea-223a4e344406,3292,2,00:42:49.651000,87,49,153,1.208378,3857258,16,Shot,781,Brazil,1,Regular Play,781,Brazil,,25363.0,Antony Matheus dos Santos,17.0,Right Wing,,,,,,,120.0,35.7,38.0,Left Foot,87.0,Open Play,99.4,59.1,,98.0,Off T,,0.009657804,93.0,Normal,,,,,,5.7,6cdee39d-9a11-4e76-bcb6-34a37aa8d621,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,,,,
6cb9394a-d7a8-46a4-b6c6-2dbd7dd77409,3652,2,00:52:03.968000,97,3,171,0.246862,3857258,16,Shot,786,Serbia,3,From Free Kick,786,Serbia,,5833.0,Nemanja Radonjić,8.0,Left Wing Back,,,,,,,99.7,25.5,40.0,Right Foot,87.0,Open Play,93.8,21.5,,96.0,Blocked,1.0,0.008691933,93.0,Normal,,,,,,,e52891a5-0fe7-4c9a-b7cb-89ca63ad9454,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,,,,
f7f89232-029c-46d3-9b33-6171761da364,226,1,00:05:35.148000,5,35,15,0.037121,3857288,16,Shot,792,Australia,3,From Free Kick,792,Australia,,28370.0,Fran Karačić,2.0,Right Back,,,,,,,91.8,41.1,40.0,Right Foot,87.0,Open Play,90.9,41.2,,96.0,Blocked,1.0,0.015131147,95.0,Volley,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,,,,
079ee5e7-8f88-419b-874f-08f5f6d45c07,816,1,00:20:20.141000,20,20,43,1.158633,3857288,16,Shot,777,Tunisia,4,From Throw In,777,Tunisia,,9236.0,Mohamed Dräger,7.0,Right Wing Back,,,,,,,120.0,40.4,40.0,Right Foot,87.0,Open Play,92.0,42.5,,98.0,Off T,,0.029703999,93.0,Normal,,,,,,4.9,7b76477e-90f5-4ef8-a2e9-538a3500400b,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,,,,
3af59ce2-13dd-4ef4-b999-35444cb60d7c,856,1,00:22:50.680000,22,50,47,1.104271,3857288,16,Shot,792,Australia,4,From Throw In,792,Australia,,33492.0,Mitchell Thomas Duke,22.0,Right Center Forward,,,,,,,120.0,43.6,37.0,Head,87.0,Open Play,110.1,32.5,,97.0,Goal,,0.04459479,93.0,Normal,,,,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,,,,
787614d6-21dd-40c6-9fd7-be27b59bdc71,879,1,00:26:06.836000,26,6,50,0.095529,3857288,16,Shot,792,Australia,3,From Free Kick,792,Australia,,33492.0,Mitchell Thomas Duke,22.0,Right Center Forward,,,,,,,111.4,34.8,37.0,Head,87.0,Open Play,110.7,34.3,,96.0,Blocked,,0.03948435,93.0,Normal,,,,,,,959fe1f8-14c4-4f1f-be78-7642c520ee21,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,,,,
0053d038-426b-4756-b8e3-67355127786c,1073,1,00:33:45.687000,33,45,64,0.629841,3857288,16,Shot,792,Australia,2,From Corner,792,Australia,,5490.0,Jackson Irvine,9.0,Right Defensive Midfield,,,,,,,120.0,47.2,40.0,Right Foot,87.0,Open Play,114.3,48.2,,98.0,Off T,,0.07543106,89.0,Backheel,True,,,,,0.3,e1ac1a22-6c63-4700-a85c-3b8328d9de74,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,,,,
0ba6b551-ffc9-4ba7-9fe0-411302556152,1226,1,00:37:17.370000,37,17,72,0.257117,3857288,16,Shot,777,Tunisia,6,From Counter,777,Tunisia,,23910.0,Youssef Msakni,20.0,Left Attacking Midfield,,,,,,,105.9,52.9,40.0,Right Foot,87.0,Open Play,102.8,54.8,,96.0,Blocked,,0.031703874,93.0,Normal,,,,,,,c4c79b01-d8b6-40b5-bbc8-bc6efd7e38ec,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,,,,
1df9da21-f86d-4892-a3f4-9fb09a56877e,1276,1,00:40:06.989000,40,6,76,0.299246,3857288,16,Shot,777,Tunisia,4,From Throw In,777,Tunisia,,9236.0,Mohamed Dräger,7.0,Right Wing Back,,,,,,,114.8,44.3,40.0,Right Foot,87.0,Open Play,109.2,48.4,,96.0,Blocked,,0.21984866,93.0,Normal,True,,,,,,7c4ef7f1-d9a5-4073-85e0-8a1a68c59d3c,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,,,,
95ad1c75-f4f4-41b4-962e-d12648691f55,1333,1,00:43:04.352000,43,4,81,0.864072,3857288,16,Shot,792,Australia,3,From Free Kick,792,Australia,,33492.0,Mitchell Thomas Duke,22.0,Right Center Forward,,,,,,,117.2,39.4,37.0,Head,87.0,Open Play,104.9,40.6,,100.0,Saved,1.0,0.040856346,93.0,Normal,,,,,,1.0,d64f6ea2-1344-43b8-9136-5605cc281604,,,,True,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,,,,
1d0418b7-09ac-483a-9b73-23459223f49d,1371,1,00:43:38.367000,43,38,84,0.124913,3857288,16,Shot,792,Australia,1,Regular Play,792,Australia,,28370.0,Fran Karačić,2.0,Right Back,,,,,,,109.0,51.9,38.0,Left Foot,87.0,Open Play,106.4,54.9,,96.0,Blocked,,0.035070673,91.0,Half Volley,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,,,,
14e7b5b6-c7b2-4bea-8e2a-1822a5aa561c,1395,1,00:45:44.013000,45,44,86,2.472547,3857288,16,Shot,792,Australia,2,From Corner,792,Australia,,28370.0,Fran Karačić,2.0,Right Back,,,,,,,120.0,18.8,40.0,Right Foot,87.0,Open Play,87.2,52.2,,101.0,Wayward,,0.0052714557,95.0,Volley,True,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,,,,
7ac35f12-4a6b-4b67-b45f-c7e1ee902d73,1468,1,00:47:16.781000,47,16,89,0.399224,3857288,16,Shot,777,Tunisia,4,From Throw In,777,Tunisia,,23910.0,Youssef Msakni,20.0,Left Attacking Midfield,,,,,,,120.0,45.2,40.0,Right Foot,87.0,Open Play,111.0,45.5,,98.0,Off T,,0.23484555,93.0,Normal,True,,,,,1.2,25af86cc-a76a-46c3-835f-72754d6833f6,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,,,,
79f4045c-7ae4-4af4-b2cd-a5c775789ac4,2013,2,00:11:17.564000,56,17,112,0.473073,3857288,16,Shot,792,Australia,4,From Throw In,792,Australia,,33492.0,Mitchell Thomas Duke,22.0,Right Center Forward,,,,,,,115.1,1.2,37.0,Head,87.0,Open Play,107.3,39.8,,101.0,Wayward,,0.06400663,93.0,Normal,,,,,,,01bc7b74-f180-4ea4-a78f-b07323c5ca94,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,,,,
