minute,second,period,under_pressure,shot_first_time,shot_one_on_one,shot_open_goal,shot_deflected,x,y,end_x,end_y,goal,shot_angle,distance_from_center,shot_body_part_Left Foot,shot_body_part_Other,shot_body_part_Right Foot,shot_technique_Diving Header,shot_technique_Half Volley,shot_technique_Lob,shot_technique_Normal,shot_technique_Overhead Kick,shot_technique_Volley,play_pattern_From Counter,play_pattern_From Free Kick,play_pattern_From Goal Kick,play_pattern_From Keeper,play_pattern_From Kick Off,play_pattern_From Throw In,play_pattern_Other,play_pattern_Regular Play,shot_distance
59,36,2,0,0,0,0,0,109.6,46.0,118.1,41.5,0,0.5758045446215277,6.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,12.006664815842914
62,32,2,0,0,0,0,0,97.8,19.5,118.4,36.7,0,0.1954461944161154,20.5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,30.217379105408863
62,49,2,0,0,0,0,0,92.9,35.9,120.0,46.1,0,0.2867508586575613,4.100000000000001,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,27.408392875176023
65,27,2,0,0,0,0,0,98.5,16.6,115.8,39.8,0,0.1713736779367556,23.4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,31.777507768860666
69,15,2,1,0,1,0,0,117.4,46.2,118.9,44.1,0,0.6189524698489037,6.200000000000003,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6.723094525588644
69,51,2,0,0,0,0,0,94.6,38.7,105.8,42.4,0,0.3116113336873733,1.2999999999999972,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,25.433245958783957
72,28,2,0,0,0,0,0,101.2,38.5,120.0,43.9,0,0.4168140359102376,1.5,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,18.85974549138985
81,44,2,1,1,0,0,0,100.5,41.7,118.8,42.3,0,0.4017910516488195,1.7000000000000028,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,19.57396229688818
84,42,2,0,1,0,1,0,115.6,32.7,120.0,39.7,0,0.5559769437324056,7.299999999999997,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,8.523496934944014
85,0,2,0,0,0,0,0,106.9,33.2,109.3,35.2,0,0.4788873337079578,6.799999999999997,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,14.759742545180108
92,3,2,1,0,0,0,0,115.0,36.5,120.0,37.8,0,1.082462375738491,3.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.103277807866851
93,28,2,0,1,0,0,0,68.1,39.1,117.4,42.5,0,0.1537926703954605,0.8999999999999986,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,51.90780288164777
95,18,2,0,0,0,0,0,94.0,45.8,120.0,34.8,0,0.2913351077952235,5.799999999999997,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,26.63906905280288
96,6,2,0,0,0,0,0,108.0,31.0,117.2,37.3,0,0.4305857308209769,9.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,15.0
96,7,2,0,1,0,0,0,114.6,36.9,120.0,35.2,0,1.0857175394610834,3.1000000000000014,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,6.226556030423244
10,44,1,1,0,0,0,0,109.0,59.7,113.3,51.5,0,0.176607076828861,19.700000000000003,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,22.56302284712756
11,31,1,0,1,0,0,0,100.7,56.9,118.8,44.0,0,0.2359808157591433,16.9,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,25.653459805648048
13,12,1,0,0,0,0,0,83.3,50.8,120.0,49.0,0,0.2001135614555075,10.799999999999995,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,38.25611062301028
22,0,1,0,0,0,0,0,103.4,20.1,120.0,52.3,0,0.1998672244397241,19.9,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,25.91466766138435
23,15,1,1,0,0,0,0,101.4,36.0,102.3,36.2,0,0.4061888024190001,4.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,19.025246384738352
24,51,1,1,0,1,0,0,109.3,52.2,120.0,45.4,0,0.3331929192164758,12.200000000000005,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,16.227445886522013
35,5,1,0,0,0,0,0,111.1,44.0,120.0,42.7,1,0.7321939838539571,4.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,9.757561170702449
46,52,1,1,0,0,0,0,112.5,24.8,112.9,25.5,0,0.2176617671357232,15.2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,16.949631264425783
47,38,1,0,0,0,0,0,110.5,33.8,111.7,34.4,0,0.5933487276506035,6.200000000000003,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11.344161493913951
48,7,1,0,1,0,0,0,104.0,26.5,105.1,27.3,0,0.2943331568916002,13.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,20.93442141545832
48,17,1,0,0,0,0,0,101.5,22.1,103.1,23.8,0,0.2249933186269554,17.9,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,25.74218327958994
45,27,2,0,0,0,0,0,109.9,39.8,120.0,37.4,0,0.7539431534790009,0.2000000000000028,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,10.101980003939817
47,32,2,1,0,0,0,0,108.0,30.2,120.0,34.8,0,0.4048271408653014,9.8,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,15.49322432549145
52,54,2,0,0,0,0,0,94.8,35.7,116.7,42.2,0,0.3062706847375308,4.299999999999997,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,25.56423282635331
55,40,2,0,0,0,0,0,106.8,19.9,112.9,29.9,0,0.1856539803958996,20.1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,24.046829312822094
56,1,2,0,1,0,0,0,110.1,24.5,112.9,28.4,0,0.2409881563312534,15.5,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,18.391846019364127
68,57,2,0,1,0,0,0,94.8,31.9,120.0,34.0,0,0.2863637675064597,8.100000000000001,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,26.46979410573494
70,14,2,0,1,0,0,0,107.6,25.9,117.9,37.2,0,0.2866223932466242,14.1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,18.77684744572422
70,33,2,0,0,0,0,0,103.0,46.8,105.4,45.9,0,0.4027273202629282,6.799999999999997,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,18.309560344257317
72,4,2,0,0,0,0,0,91.6,50.6,119.1,43.2,0,0.2465103586739143,10.6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,30.313693275481963
82,6,2,1,0,0,0,0,108.6,42.9,109.6,42.5,0,0.6404739125048486,2.8999999999999986,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,11.763077828527708
89,31,2,0,0,0,0,0,105.3,62.7,109.6,55.5,0,0.1629309336288432,22.700000000000003,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,27.044038160008576
89,56,2,0,0,0,0,0,116.2,50.0,120.0,44.7,0,0.2995265337706452,10.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.697663296253063
91,53,2,0,0,0,0,0,99.1,43.0,118.6,41.9,0,0.3709957013067535,3.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,21.11421322237701
91,55,2,0,1,0,0,0,114.2,41.8,120.0,42.8,1,1.1479424006619563,1.7999999999999972,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,6.072890580275587
95,42,2,1,0,0,0,0,105.3,35.7,106.2,35.9,0,0.4935975519092744,4.299999999999997,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,15.31600470096559
4,10,1,1,1,0,0,0,112.6,48.3,118.7,43.8,0,0.5027897197361284,8.299999999999997,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,11.1198021565134
6,6,1,1,1,0,0,0,107.2,53.5,118.4,44.0,0,0.3008049326850596,13.5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,18.603494295427403
6,46,1,0,1,0,0,0,99.8,41.0,120.0,50.7,0,0.3900848291456755,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20.224737328331365
14,8,1,1,0,0,0,0,95.2,41.0,120.0,46.6,0,0.319328767005118,1.0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,24.82015310186462
15,47,1,0,0,0,0,0,112.3,50.9,113.9,49.3,0,0.3631577911523773,10.9,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,13.345411196362592
25,9,1,0,1,0,0,0,99.5,46.8,120.0,51.3,0,0.3491345498549961,6.799999999999997,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,21.59837956884729
28,43,1,0,0,0,0,0,94.5,39.9,120.0,37.3,0,0.3111850602768413,0.1000000000000014,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,25.50019607767752
33,16,1,0,1,0,0,0,106.1,52.7,107.9,50.8,0,0.3174015980568536,12.700000000000005,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,18.828170383762732
34,29,1,0,0,0,0,0,117.7,48.9,118.5,44.6,0,0.2624187552025663,8.899999999999999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9.192388155425116
37,46,1,0,0,0,0,0,105.9,31.3,118.6,36.7,0,0.4114562434137023,8.7,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,16.568041525780885
49,10,2,0,0,0,0,0,112.4,31.4,120.0,39.0,0,0.4837653434692059,8.600000000000001,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,11.476933388322855
49,53,2,0,0,0,0,0,88.3,30.3,120.0,38.8,0,0.2300240042284826,9.7,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,33.15086725864046
52,30,2,1,1,0,0,0,100.6,41.2,119.9,36.9,0,0.4052253197261207,1.2000000000000028,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.437077969694936
55,28,2,0,0,0,0,0,114.2,39.3,120.0,39.8,1,1.1983043907747395,0.7000000000000028,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5.842088667591409
58,58,2,0,0,0,0,0,112.2,54.9,113.8,52.2,0,0.2297116603287837,14.9,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,16.81814496310458
60,57,2,0,0,0,0,0,103.1,20.3,120.0,57.6,0,0.2027406034359932,19.7,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,25.95573154430443
69,47,2,0,1,0,0,0,101.6,36.2,104.6,36.5,0,0.4118187625433638,3.799999999999997,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,18.788294228055943
69,58,2,1,0,0,0,0,105.4,42.1,118.4,41.6,0,0.5251731205313354,2.1000000000000014,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,14.750254235097096
70,48,2,0,1,0,0,0,115.6,36.7,117.0,36.7,0,1.1861334944009003,3.299999999999997,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5.500000000000003
71,49,2,0,1,0,0,0,111.2,37.5,120.0,42.0,1,0.8050205268863351,2.5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,9.148223871331526
73,53,2,0,0,0,0,0,98.1,41.4,99.7,41.5,0,0.359921214683555,1.3999999999999986,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,21.94470323335452
74,55,2,0,0,0,0,0,109.1,35.9,109.9,36.1,0,0.6299088208473078,4.100000000000001,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,11.645600027478196
75,48,2,1,0,0,0,0,112.7,52.8,120.0,39.7,0,0.282588972967664,12.799999999999995,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,14.735331689514148
78,21,2,0,0,0,0,0,111.7,33.9,120.0,37.8,0,0.6351024499462925,6.100000000000001,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,10.30048542545447
81,4,2,0,0,0,0,0,99.2,28.9,120.0,41.3,0,0.2989934881693384,11.1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,23.576471322061742
84,30,2,1,0,1,0,0,111.0,51.0,120.0,36.8,1,0.3693336576736256,11.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,14.212670403551895
89,21,2,1,0,0,0,0,115.2,42.7,120.0,50.6,0,1.2136247870610402,2.700000000000003,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,5.507267925205745
90,4,2,1,0,0,0,0,110.3,42.8,120.0,36.4,1,0.7345034869061924,2.799999999999997,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.096038827183662
6,34,1,0,1,0,0,0,107.3,56.0,107.7,55.5,0,0.2479726310729002,16.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,20.427677303110112
7,10,1,0,0,0,0,0,106.6,36.5,110.4,35.3,0,0.547557179413083,3.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13.849548729110278
9,12,1,0,1,0,0,0,96.3,50.4,114.1,43.5,0,0.2822341443170491,10.4,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,25.88146054611293
14,8,1,0,0,0,0,0,110.4,52.8,111.0,52.0,0,0.3097029445424561,12.799999999999995,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,15.999999999999996
27,32,1,0,0,0,0,0,94.7,41.2,96.8,41.1,0,0.3129340016198394,1.2000000000000028,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,25.328442510347923
49,50,2,1,0,0,0,0,106.7,41.5,107.2,41.4,0,0.5779206347719822,1.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13.3843191832831
51,39,2,0,0,0,0,0,113.3,33.8,120.0,35.2,0,0.6723455198929873,6.200000000000003,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,9.12852671574116
55,39,2,1,0,0,0,0,101.5,38.0,102.4,38.2,0,0.4213105230495189,2.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,18.607794065928395
55,58,2,0,0,1,0,0,108.8,58.4,120.0,45.7,0,0.1973955598498808,18.4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,21.54065922853801
59,18,2,1,0,0,0,0,112.7,45.8,113.2,27.3,0,0.6888156608688799,5.799999999999997,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9.323625904121204
60,54,2,1,0,1,0,0,114.6,36.7,120.0,42.6,1,1.0628138230257167,3.299999999999997,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,6.328506932918699
63,56,2,0,0,0,0,0,98.1,46.0,103.8,44.2,0,0.3372747159150531,6.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,22.70704736419952
66,19,2,1,0,0,0,0,114.7,37.3,120.0,27.3,0,1.1420740382233432,2.700000000000003,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,5.948108943185219
82,58,2,1,1,0,0,0,95.2,43.7,120.0,45.0,0,0.3131432416387258,3.700000000000003,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,25.07448902769506
89,58,2,0,0,0,0,0,106.2,50.8,120.0,36.4,1,0.3625152389091368,10.799999999999995,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,17.523698239812276
92,2,2,1,0,0,0,0,108.1,34.7,117.3,39.6,0,0.5545538402272042,5.299999999999997,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,13.026895255585655
12,1,1,0,0,0,0,0,112.9,38.3,120.0,34.2,0,0.9897323874012548,1.7000000000000028,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,7.300684899377587
13,1,1,0,0,0,0,0,107.1,59.7,108.2,57.7,0,0.1893476597773816,19.700000000000003,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,23.54782367863324
13,2,1,0,0,0,0,0,108.5,52.8,110.2,50.8,0,0.3173634414784777,12.799999999999995,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,17.2072659071684
13,43,1,1,0,0,0,0,86.9,27.9,118.6,37.4,0,0.212715945487459,12.1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,35.2423041244468
19,7,1,0,0,0,0,0,89.9,30.9,118.6,37.6,0,0.2426505420306157,9.1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,31.44550842330268
19,9,1,1,1,0,0,0,110.0,34.4,117.5,38.0,0,0.6063375705245088,5.600000000000001,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,11.461239025515525
21,37,1,0,0,0,0,0,99.8,53.3,111.2,46.8,0,0.2767528770136228,13.299999999999995,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,24.185326129701043
21,47,1,0,0,0,0,0,106.1,28.1,107.4,29.6,0,0.3355930285636853,11.9,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18.298087331740444
26,45,1,0,1,0,0,0,93.2,36.4,120.0,45.5,0,0.2912515399651502,3.6000000000000014,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,27.04071004984891
32,39,1,0,0,0,0,0,104.3,57.4,106.7,55.1,0,0.2313206087135347,17.4,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,23.43608329051593
39,25,1,0,1,0,0,0,96.3,53.4,104.8,48.1,0,0.255704324422518,13.4,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,27.225906780123964
39,27,1,0,1,0,0,0,95.4,44.2,109.1,43.5,0,0.3136206522166983,4.200000000000003,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,24.9559612117025
40,50,1,0,0,0,0,0,102.5,56.0,120.0,44.8,0,0.2508925726755229,16.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,23.71181140275875
45,1,1,0,0,0,0,0,106.8,41.5,120.0,43.2,1,0.581968057139324,1.5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,13.28495389529072
45,19,2,0,1,0,0,0,109.4,51.4,120.0,42.1,0,0.3584994785834346,11.4,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,15.566630977832034
46,30,2,1,0,0,0,0,110.5,33.6,111.8,34.8,0,0.5831395910217995,6.399999999999999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,11.45469336123844
46,46,2,0,0,0,0,0,87.7,45.6,120.0,42.5,0,0.2394033814776275,5.600000000000001,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,32.781854737034024
48,32,2,1,0,0,0,0,112.9,38.4,113.8,38.3,0,0.9938025278994512,1.6000000000000014,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,7.278049189171499
49,7,2,0,0,1,0,0,113.8,29.2,120.0,37.9,1,0.3425683844917232,10.8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12.45311206084648
51,17,2,0,0,0,0,0,91.3,42.1,120.0,35.3,0,0.2755326939478291,2.1000000000000014,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,28.77672670753225
55,16,2,0,0,0,0,0,95.8,46.6,107.6,42.8,0,0.3058164318932103,6.600000000000001,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,25.08385935218104
55,36,2,1,0,0,0,0,107.6,40.2,108.3,40.3,0,0.6239465799145418,0.2000000000000028,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,12.401612798342
56,17,2,0,0,0,0,0,113.9,50.2,114.1,42.7,0,0.3715268574648053,10.200000000000005,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11.884864324004711
61,36,2,0,0,0,0,0,107.3,20.1,117.9,37.0,0,0.185537563627758,19.9,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,23.60720229082641
67,23,2,0,0,0,0,0,93.6,38.0,103.3,38.9,0,0.2990897443774628,2.0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,26.475649189396663
72,30,2,0,0,0,0,0,96.6,44.7,98.8,44.5,0,0.3260521267612222,4.700000000000003,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,23.867341703675343
81,10,2,1,0,0,0,0,109.6,55.4,110.7,54.3,0,0.247463520345503,15.4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,18.582787734890587
83,47,2,1,1,0,0,0,111.1,35.0,120.0,35.7,0,0.6790944312864279,5.0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,10.208329931972228
85,32,2,0,0,0,0,0,113.5,34.2,119.0,38.4,0,0.7149990097289596,5.799999999999997,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8.711486669908872
86,34,2,0,0,0,0,0,99.6,27.4,118.5,36.3,0,0.2840936321609658,12.6,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,23.977489443225707
90,20,2,1,1,0,0,0,117.2,54.5,117.3,43.4,0,0.1103910918413195,14.5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14.767870530310049
92,6,2,1,0,0,0,0,103.3,38.0,120.0,39.6,1,0.464112111949208,2.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,16.819334112859526
98,39,2,0,0,0,0,0,117.5,48.7,120.0,42.5,1,0.2944870882327295,8.700000000000003,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,9.052071586106688
0,25,1,0,0,0,0,0,97.2,38.7,118.2,39.6,0,0.3462719745389259,1.2999999999999972,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,22.837031330713717
14,47,1,0,0,0,0,0,108.1,40.1,120.0,43.8,1,0.648500559577246,0.1000000000000014,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,11.900420160649796
41,42,1,0,0,0,0,0,97.7,18.8,120.0,43.3,0,0.1893804998561457,21.2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,30.768977883576174
48,41,1,0,0,0,0,0,90.5,45.2,120.0,34.3,0,0.2616501660782299,5.200000000000003,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,29.954799281584247
45,20,2,0,0,0,0,0,99.4,39.7,102.0,39.5,0,0.3834998121074567,0.2999999999999971,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,20.602184350209075
47,12,2,1,0,0,0,0,110.5,39.7,120.0,34.3,0,0.7964393536579036,0.2999999999999971,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,9.50473566176356
49,1,2,0,1,0,0,0,103.7,36.2,118.1,38.5,0,0.4585919328879316,3.799999999999997,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,16.737084572887834
53,17,2,1,0,0,0,0,109.4,54.8,111.2,52.2,0,0.2626535900066391,14.799999999999995,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,18.20439507371777
54,0,2,0,0,0,0,0,105.6,40.5,118.0,42.3,0,0.5413169801815008,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14.408677940741134
57,22,2,0,0,0,0,0,95.1,43.2,98.1,42.9,0,0.3135967646316779,3.200000000000003,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,25.10478042126639
60,53,2,0,0,0,0,0,114.7,47.0,120.0,45.9,0,0.606726867056702,7.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8.780091115700337
65,35,2,1,1,0,0,0,111.2,47.7,112.4,46.1,0,0.5279147830040365,7.700000000000003,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,11.693160394008114
69,9,2,0,0,0,0,0,108.0,40.0,120.0,37.1,1,0.6435011087932844,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,12.0
71,39,2,1,0,0,0,0,114.0,44.7,120.0,49.3,0,0.8509053665174697,4.700000000000003,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.621679604916493
74,25,2,1,0,0,0,0,105.9,48.4,120.0,44.7,0,0.4188540132263693,8.399999999999999,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,16.41249523990791
84,21,2,0,0,0,0,0,86.8,38.4,117.4,37.8,0,0.2392654288907632,1.6000000000000014,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,33.23853185686757
90,38,2,0,0,0,0,0,108.1,40.1,120.0,42.6,1,0.648500559577246,0.1000000000000014,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,11.900420160649796
92,10,2,0,0,0,0,0,86.4,54.6,103.6,47.2,0,0.199987083746545,14.6,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,36.63495598468763
92,26,2,0,1,0,0,0,96.2,37.3,119.6,34.1,0,0.3289784132244197,2.700000000000003,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,23.95266164750798
93,6,2,1,0,0,0,0,111.0,41.0,120.0,43.7,1,0.8288490587889792,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9.055385138137416
95,40,2,0,0,0,0,0,89.0,48.9,103.5,45.9,0,0.2375654074144059,8.899999999999999,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,32.252286740632826
95,49,2,0,0,0,0,0,106.5,37.7,120.0,22.1,0,0.5618937311360632,2.299999999999997,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,13.694524453225824
0,14,1,0,0,0,0,0,100.8,44.2,102.3,44.0,0,0.3932176353822958,4.200000000000003,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,19.654007224991044
1,43,1,0,1,0,0,0,97.6,37.5,103.1,38.6,0,0.3492865927702369,2.5,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,22.53907717720493
6,3,1,0,0,0,0,0,88.4,31.2,118.4,40.9,0,0.2341172668912407,8.8,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,32.80243893371345
11,54,1,0,0,0,0,0,94.4,23.4,120.0,50.0,0,0.2202145468496044,16.6,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,30.510981629570683
20,6,1,1,1,0,0,1,100.7,34.3,117.7,38.8,0,0.3778618431876537,5.700000000000003,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,20.124114887368336
20,41,1,0,0,0,0,0,94.9,37.0,118.3,37.2,0,0.3117935439708733,3.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,25.278647115698256
27,33,1,0,0,0,0,0,109.8,55.9,110.3,55.0,0,0.2349789964401989,15.9,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,18.8904737897174
39,41,1,0,1,0,0,0,92.4,18.7,102.3,80.0,0,0.1820462937814855,21.3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,34.86330449053847
42,9,1,1,0,0,0,0,94.0,42.5,98.4,42.4,0,0.3026070906043381,2.5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,26.119915773217954
44,46,1,0,0,0,0,0,106.0,36.7,120.0,40.1,0,0.5306015352971293,3.299999999999997,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,14.383671297690308
