minute,second,period,team_name,player_name,position_name,x,y,end_x,end_y,body_part_name,technique_name,play_pattern_name,under_pressure,shot_first_time,shot_one_on_one,shot_open_goal,shot_deflected,shot_statsbomb_xg,outcome_name,season_name,goal,shot_distance,angle,centrality
68,26,2,Denmark,Christian Dannemann Eriksen,Center Attacking Midfield,99.2,36.8,116.0,41.2,Left Foot,Normal,From Keeper,False,False,False,False,False,0.08509644,Saved,2022,0,21.044714300745447,0.3406859086642335,3.200000000000003
69,15,2,Denmark,Andreas Christensen,Left Center Back,117.4,37.0,119.2,43.8,Head,Normal,From Corner,True,False,False,False,False,0.27134958,Wayward,2022,0,3.9698866482558377,1.4471967304865538,3.0
69,16,2,Denmark,Andreas Evald Cornelius,Center Forward,118.2,43.9,120.0,44.1,Head,Normal,From Corner,False,False,False,False,False,0.5683119,Post,2022,0,4.2953463189829035,1.20450161362932,3.8999999999999986
75,27,2,Denmark,Mathias Jensen,Left Defensive Midfield,102.5,24.2,120.0,33.7,Right Foot,Normal,Regular Play,False,False,False,False,False,0.02872357,Off T,2022,0,23.577319610167734,0.23188394436362458,15.8
91,9,2,Denmark,Andreas Evald Cornelius,Center Forward,114.4,36.8,119.2,39.4,Head,Normal,From Throw In,True,False,False,False,False,0.14539434,Saved,2022,0,6.449806198638836,0.9681380124208186,3.200000000000003
91,41,2,Denmark,Joakim Mæhle,Left Back,95.0,30.2,96.4,30.9,Right Foot,Normal,Regular Play,False,False,False,False,False,0.028684001,Blocked,2022,0,26.852187992787478,0.25306044264844835,9.8
96,18,2,Denmark,Andreas Evald Cornelius,Center Forward,108.8,46.4,118.8,43.8,Head,Normal,From Corner,True,False,False,False,False,0.022084296,Saved,2022,0,12.89961239727768,0.49189731713734286,6.399999999999999
5,22,1,England,Ashley Young,Left Midfield,115.0,18.0,120.0,42.2,Right Foot,Normal,From Free Kick,False,False,False,False,False,0.009816105,Saved,2018,0,22.561028345356956,0.07371541019161687,22.0
7,6,1,England,Raheem Sterling,Right Center Forward,112.0,54.0,113.0,53.0,Right Foot,Normal,From Free Kick,False,False,False,False,False,0.03820353,Blocked,2018,0,16.1245154965971,0.23314699990490562,14.0
12,40,1,England,Raheem Sterling,Right Center Forward,98.0,37.0,105.0,37.0,Right Foot,Normal,From Counter,True,False,False,False,False,0.045127578,Blocked,2018,0,22.20360331117452,0.32394800247582445,3.0
15,28,1,England,Harry Kane,Left Center Forward,119.0,36.0,120.0,40.5,Head,Normal,From Throw In,False,False,False,True,False,0.6250739,Off T,2018,0,4.123105625617661,1.1132436632584877,4.0
21,53,1,Colombia,Juan Guillermo Cuadrado Bello,Right Center Forward,97.0,56.0,100.0,54.0,Right Foot,Normal,Regular Play,False,False,False,False,False,0.021760419,Blocked,2018,0,28.0178514522438,0.21482770849205446,16.0
21,59,1,Colombia,Johan Andrés Mojica Palacio,Left Back,90.0,18.0,120.0,49.3,Left Foot,Normal,Regular Play,False,False,False,False,False,0.0061799968,Off T,2018,0,37.20215047547655,0.15887101752450905,22.0
30,14,1,England,Raheem Sterling,Right Center Forward,101.0,46.0,103.0,43.0,Left Foot,Normal,Regular Play,False,False,False,False,False,0.06310501,Blocked,2018,0,19.924858845171276,0.34782091383149527,6.0
32,44,1,Colombia,Juan Fernando Quintero Paniagua,Center Attacking Midfield,92.0,49.0,120.0,48.7,Left Foot,Normal,Regular Play,False,False,False,False,False,0.02860382,Off T,2018,0,29.410882339705484,0.2361832436437025,9.0
41,16,1,England,Kieran Trippier,Right Midfield,99.0,31.0,120.0,35.2,Right Foot,Normal,From Free Kick,False,False,False,False,False,0.0893018,Off T,2018,0,22.847319317591726,0.2935095013923473,9.0
44,18,1,England,Harry Kane,Left Center Forward,94.0,59.0,120.0,34.2,Right Foot,Normal,Regular Play,False,False,False,False,False,0.008124489,Off T,2018,0,32.202484376209235,0.18383200565612967,19.0
46,14,1,Colombia,Juan Fernando Quintero Paniagua,Center Attacking Midfield,97.0,52.0,119.0,39.3,Left Foot,Normal,From Throw In,False,False,False,False,False,0.030466357,Saved,2018,0,25.942243542145693,0.24990797706326395,12.0
46,47,1,England,Jesse Lingard,Right Attacking Midfield,108.0,50.0,120.0,44.6,Right Foot,Volley,From Keeper,False,False,False,False,False,0.06307399,Off T,2018,0,15.620499351813308,0.36394375624213626,10.0
56,54,2,England,Harry Kane,Left Center Forward,108.0,40.0,119.0,40.3,Right Foot,Normal,Other,False,False,False,False,False,0.7835,Goal,2018,1,12.0,0.5920752289498055,0.0
58,47,2,Colombia,Juan Fernando Quintero Paniagua,Center Attacking Midfield,78.0,41.0,103.0,41.0,Left Foot,Normal,From Free Kick,False,False,False,False,False,0.0063226367,Blocked,2018,0,42.01190307520001,0.1737492815515088,1.0
62,19,2,England,Bamidele Alli,Left Attacking Midfield,117.0,32.0,120.0,38.0,Head,Normal,From Free Kick,False,False,False,False,False,0.10895206,Off T,2018,0,8.54400374531753,0.352997540660256,8.0
72,37,2,England,Harry Maguire,Left Center Back,108.0,45.0,119.0,39.9,Head,Normal,From Corner,False,False,False,False,False,0.059315044,Off T,2018,0,13.0,0.5139138642448869,5.0
80,58,2,Colombia,Juan Guillermo Cuadrado Bello,Right Wing,108.0,52.0,120.0,45.2,Right Foot,Normal,From Counter,False,False,False,False,False,0.079690136,Off T,2018,0,16.97056274847714,0.3095925826558108,12.0
83,26,2,England,Harry Maguire,Left Center Back,115.0,31.0,119.0,44.8,Head,Normal,From Free Kick,True,False,False,False,False,0.089014076,Off T,2018,0,10.295630140987,0.3763872109696861,9.0
84,57,2,Colombia,Davinson Sánchez Mina,Left Center Back,110.0,46.0,111.0,30.0,Head,Normal,From Throw In,False,False,False,False,False,0.12324874,Wayward,2018,0,11.661903789690601,0.5382418048292931,6.0
85,7,2,Colombia,Radamel Falcao García Zárate,Right Center Forward,114.0,45.0,120.0,45.8,Head,Normal,From Throw In,True,False,False,False,False,0.09918101,Off T,2018,0,7.810249675906654,0.7451639559765012,5.0
86,36,2,Colombia,Radamel Falcao García Zárate,Right Center Forward,94.0,47.0,118.0,38.7,Right Foot,Normal,Regular Play,False,False,False,False,False,0.02089629,Saved,2018,0,26.92582403567252,0.26133541709687014,7.0
91,59,2,Colombia,Andrés Mateus Uribe Villa,Left Center Midfield,82.0,41.0,118.0,44.0,Right Foot,Normal,From Free Kick,False,True,False,False,False,0.00644605,Saved,2018,0,38.01315561749642,0.19190833663987783,1.0
92,32,2,Colombia,Yerry Fernando Mina González,Right Center Back,114.0,41.0,120.0,36.6,Head,Normal,From Corner,False,False,False,False,True,0.1694467,Goal,2018,1,6.082762530298219,1.0776466003112883,1.0
100,18,3,Colombia,Carlos Arturo Bacca Ahumada,Left Center Forward,109.0,42.0,110.0,44.0,Head,Normal,Regular Play,True,False,False,False,False,0.06629666,Blocked,2018,0,11.180339887498949,0.6249950609641282,2.0
101,1,3,Colombia,Davinson Sánchez Mina,Left Center Back,109.0,42.0,120.0,33.5,Head,Normal,From Corner,False,False,False,False,False,0.0617387,Off T,2018,0,11.180339887498949,0.6249950609641282,2.0
103,6,3,Colombia,Radamel Falcao García Zárate,Right Center Forward,108.0,39.0,120.0,34.6,Head,Normal,Regular Play,True,False,False,False,False,0.1108727,Off T,2018,0,12.041594578792296,0.5885480964108174,1.0
105,9,4,England,Jesse Lingard,Right Attacking Midfield,98.0,45.0,99.0,46.0,Left Foot,Volley,From Kick Off,False,False,False,False,False,0.04739213,Blocked,2018,0,22.561028345356956,0.3141745390407175,5.0
107,1,4,England,Jamie Vardy,Right Center Forward,112.0,56.0,114.0,55.0,Right Foot,Normal,From Counter,False,False,False,False,False,0.013426386,Blocked,2018,0,17.88854381999832,0.18872239449712536,16.0
111,51,4,England,Danny Rose,Left Midfield,113.0,25.0,119.0,45.0,Left Foot,Normal,From Throw In,False,False,False,False,False,0.01549221,Off T,2018,0,16.55294535724685,0.19414332027478243,15.0
114,6,4,England,Eric Dier,Left Attacking Midfield,112.0,44.0,120.0,40.5,Head,Normal,From Corner,False,False,False,False,False,0.11420015,Off T,2018,0,8.94427190999916,0.7212157681992964,4.0
118,28,4,England,Harry Maguire,Left Center Back,111.0,45.0,112.0,36.0,Head,Normal,From Throw In,True,False,False,False,False,0.07117139,Wayward,2018,0,10.295630140987,0.6183448838073112,5.0
120,14,5,Colombia,Radamel Falcao García Zárate,Right Center Forward,109.0,41.0,120.0,39.7,Right Foot,Normal,Other,False,False,False,False,False,0.7835,Goal,2018,1,11.045361017187261,0.6379784967323758,1.0
121,0,5,England,Harry Kane,Left Center Forward,109.0,41.0,120.0,36.2,Right Foot,Normal,Other,False,False,False,False,False,0.7835,Goal,2018,1,11.045361017187261,0.6379784967323758,1.0
121,46,5,Colombia,Juan Guillermo Cuadrado Bello,Right Wing,109.0,41.0,120.0,37.0,Right Foot,Normal,Other,False,False,False,False,False,0.7835,Goal,2018,1,11.045361017187261,0.6379784967323758,1.0
122,29,5,England,Marcus Rashford,Right Center Back,109.0,41.0,120.0,36.2,Right Foot,Normal,Other,False,False,False,False,False,0.7835,Goal,2018,1,11.045361017187261,0.6379784967323758,1.0
123,13,5,Colombia,Luis Fernando Muriel Fruto,Right Center Midfield,109.0,41.0,120.0,42.0,Right Foot,Normal,Other,False,False,False,False,False,0.7835,Goal,2018,1,11.045361017187261,0.6379784967323758,1.0
123,58,5,England,Jordan Brian Henderson,Center Defensive Midfield,109.0,41.0,120.0,43.8,Right Foot,Normal,Other,False,False,False,False,False,0.7835,Saved,2018,0,11.045361017187261,0.6379784967323758,1.0
124,50,5,Colombia,Andrés Mateus Uribe Villa,Left Center Midfield,109.0,41.0,120.0,43.4,Right Foot,Normal,Other,False,False,False,False,False,0.7835,Post,2018,0,11.045361017187261,0.6379784967323758,1.0
125,37,5,England,Kieran Trippier,Right Midfield,109.0,41.0,119.0,37.0,Right Foot,Normal,Other,False,False,False,False,False,0.7835,Goal,2018,1,11.045361017187261,0.6379784967323758,1.0
126,25,5,Colombia,Carlos Arturo Bacca Ahumada,Left Center Forward,109.0,41.0,120.0,38.9,Right Foot,Normal,Other,False,False,False,False,False,0.7835,Saved,2018,0,11.045361017187261,0.6379784967323758,1.0
127,14,5,England,Eric Dier,Left Attacking Midfield,109.0,41.0,120.0,36.4,Right Foot,Normal,Other,False,False,False,False,False,0.7835,Goal,2018,1,11.045361017187261,0.6379784967323758,1.0
5,46,1,Belgium,Youri Tielemans,Left Center Midfield,93.0,52.0,119.0,40.9,Right Foot,Normal,Regular Play,False,False,False,False,False,0.022962598,Saved,2018,0,29.546573405388315,0.22599213683057479,12.0
9,2,1,Belgium,Michy Batshuayi Tunga,Center Forward,117.0,40.0,120.0,43.0,Right Foot,Normal,Regular Play,False,False,False,False,False,0.25720772,Blocked,2018,0,3.0,1.7683495109302212,0.0
11,10,1,England,Marcus Rashford,Left Center Forward,91.0,20.0,97.0,24.0,Right Foot,Normal,From Corner,False,False,False,False,False,0.006949785,Blocked,2018,0,35.22782990761707,0.17122885705571644,20.0
13,4,1,England,Jamie Vardy,Right Center Forward,112.0,42.0,120.0,33.5,Head,Normal,Regular Play,False,False,False,False,False,0.17350295,Off T,2018,0,8.246211251235321,0.8203383935186866,2.0
26,3,1,Belgium,Michy Batshuayi Tunga,Center Forward,109.0,55.0,111.0,52.0,Right Foot,Normal,Regular Play,False,False,False,False,False,0.037858445,Blocked,2018,0,18.601075237738275,0.2375196480594418,15.0
26,41,1,Belgium,Marouane Fellaini-Bakkioui,Right Wing,107.0,33.0,119.0,39.0,Right Foot,Normal,From Corner,False,False,False,False,False,0.068467006,Blocked,2018,0,14.7648230602334,0.43533383806021003,7.0
26,50,1,Belgium,Youri Tielemans,Left Center Midfield,91.0,49.0,105.0,47.0,Right Foot,Normal,From Corner,False,False,False,False,False,0.019955475,Blocked,2018,0,30.364452901377952,0.22951613775908666,9.0
33,50,1,England,Ruben Loftus-Cheek,Right Attacking Midfield,113.0,40.0,119.0,34.8,Head,Normal,From Corner,False,False,False,False,False,0.08550697,Off T,2018,0,7.0,0.9635313430737249,0.0
34,36,1,Belgium,Adnan Januzaj,Left Wing,90.0,41.0,94.0,43.0,Left Foot,Normal,From Goal Kick,False,False,False,False,False,0.024078226,Blocked,2018,0,30.01666203960727,0.24253719396461107,1.0
35,11,1,Belgium,Anga Dedryck Boyata,Center Back,111.0,43.0,107.0,15.0,Head,Diving Header,From Corner,False,False,False,False,False,0.10147972,Wayward,2018,0,9.486832980505138,0.71027262836358,3.0
35,47,1,England,Jamie Vardy,Right Center Forward,109.0,35.0,105.0,21.0,Head,Normal,Regular Play,True,False,False,False,False,0.07114903,Wayward,2018,0,12.083045973594572,0.545711176779933,5.0
37,0,1,Belgium,Thorgan Hazard,Left Midfield,99.0,34.0,120.0,45.4,Right Foot,Normal,From Free Kick,True,True,False,False,False,0.054440886,Off T,2018,0,21.840329667841555,0.3201679416310503,6.0
39,2,1,Belgium,Thorgan Hazard,Left Midfield,108.0,27.0,120.0,77.0,Right Foot,Volley,Regular Play,False,True,False,False,False,0.0480227,Wayward,2018,0,17.69180601295413,0.2851943209874135,13.0
47,51,2,England,Marcus Rashford,Left Center Forward,107.0,27.0,120.0,46.7,Right Foot,Normal,From Throw In,False,False,False,False,False,0.07081192,Off T,2018,0,18.384776310850235,0.2851669017684306,13.0
50,3,2,Belgium,Adnan Januzaj,Left Wing,105.0,53.0,119.0,36.6,Left Foot,Normal,Regular Play,False,False,False,False,False,0.07781259,Goal,2018,1,19.849433241279208,0.28086263316300253,13.0
53,19,2,England,Trent Alexander-Arnold,Right Midfield,93.0,42.0,103.0,43.0,Right Foot,Normal,From Free Kick,False,False,False,False,False,0.06266041,Blocked,2018,0,27.073972741361768,0.26804163149063515,2.0
54,48,2,Belgium,Adnan Januzaj,Left Wing,107.0,54.0,109.0,54.0,Left Foot,Normal,Regular Play,False,False,False,False,False,0.06467166,Blocked,2018,0,19.1049731745428,0.2643129831912221,14.0
65,35,2,England,Marcus Rashford,Left Center Forward,104.0,33.0,108.0,44.0,Right Foot,Normal,From Throw In,False,False,True,False,False,0.46036732,Saved,2018,0,17.46424919657298,0.3819193961416628,7.0
66,38,2,England,Fabian Delph,Left Attacking Midfield,86.0,50.0,120.0,33.9,Left Foot,Normal,From Throw In,False,False,False,False,False,0.0065541323,Off T,2018,0,35.4400902933387,0.19767343468515117,10.0
69,52,2,England,Fabian Delph,Left Attacking Midfield,99.0,33.0,109.0,38.0,Left Foot,Half Volley,From Throw In,False,True,False,False,False,0.055591382,Blocked,2018,0,22.135943621178654,0.31199773688730065,7.0
80,24,2,England,Marcus Rashford,Right Midfield,92.0,55.0,120.0,42.8,Right Foot,Normal,From Free Kick,False,False,False,False,False,0.01720768,Off T,2018,0,31.76476034853718,0.20302847372261934,15.0
82,24,2,England,Daniel Nii Tackie Mensah Welbeck,Left Center Forward,106.0,31.0,114.0,41.0,Left Foot,Normal,From Corner,False,False,False,False,False,0.07303211,Blocked,2018,0,16.64331697709324,0.3707831280426803,9.0
86,58,2,England,Daniel Nii Tackie Mensah Welbeck,Left Center Forward,116.0,30.0,120.0,33.5,Right Foot,Normal,From Free Kick,False,True,False,False,False,0.11735268,Off T,2018,0,10.770329614269007,0.27797936686018354,10.0
88,3,2,Belgium,Dries Mertens,Right Wing,99.0,49.0,119.0,37.4,Right Foot,Normal,From Goal Kick,False,True,False,False,False,0.05145745,Saved,2018,0,22.847319317591726,0.2935095013923473,9.0
88,12,2,Belgium,Thorgan Hazard,Left Midfield,110.0,26.0,115.0,33.0,Right Foot,Normal,From Goal Kick,False,False,False,False,False,0.049130097,Blocked,2018,0,17.204650534085253,0.25344925723481726,14.0
91,28,2,Belgium,Marouane Fellaini-Bakkioui,Left Wing,113.0,29.0,119.0,35.4,Left Foot,Normal,Regular Play,False,False,False,False,False,0.08778975,Off T,2018,0,13.038404810405298,0.31621489980846695,11.0
0,12,1,Switzerland,Xherdan Shaqiri,Right Wing,89.0,60.0,120.0,45.2,Left Foot,Normal,Regular Play,False,False,False,False,False,0.0066578025,Off T,2018,0,36.89173349139343,0.16682272364922318,20.0
6,49,1,Switzerland,Steven Zuber,Left Wing,103.0,22.0,118.0,39.7,Right Foot,Normal,From Goal Kick,False,False,False,False,False,0.018274585,Saved,2018,0,24.758836806279895,0.20463190270849707,18.0
7,18,1,Sweden,Marcus Berg,Right Center Forward,108.0,56.0,120.0,46.3,Right Foot,Half Volley,Regular Play,False,True,False,False,False,0.053133797,Off T,2018,0,20.0,0.22341600522210814,16.0
7,58,1,Sweden,Marcus Berg,Right Center Forward,104.0,41.0,108.0,42.0,Right Foot,Normal,From Counter,False,False,False,False,False,0.13240822,Blocked,2018,0,16.0312195418814,0.4481533108517185,1.0
8,4,1,Sweden,Albin Ekdal,Left Center Midfield,101.0,41.0,120.0,37.4,Right Foot,Volley,From Counter,False,True,False,False,False,0.06509467,Off T,2018,0,19.026297590440446,0.37961145546893027,1.0
13,16,1,Sweden,Mikael Lustig,Right Back,93.0,50.0,96.0,18.0,Right Foot,Volley,From Throw In,True,False,False,False,False,0.020048771,Wayward,2018,0,28.792360097775937,0.2377406441271828,10.0
23,19,1,Switzerland,Steven Zuber,Left Wing,112.0,51.0,120.0,42.6,Head,Normal,Regular Play,False,False,False,False,False,0.057390075,Off T,2018,0,13.601470508735444,0.32885854507682555,11.0
27,54,1,Sweden,Marcus Berg,Right Center Forward,108.0,49.0,117.0,37.4,Left Foot,Half Volley,From Throw In,False,True,False,False,False,0.076549776,Saved,2018,0,15.0,0.39346761452341233,9.0
33,12,1,Switzerland,Granit Xhaka,Left Center Midfield,81.0,48.0,120.0,44.4,Left Foot,Normal,Regular Play,False,False,False,False,False,0.006197928,Off T,2018,0,39.81205847478876,0.1796895004534399,8.0
35,47,1,Switzerland,Xherdan Shaqiri,Right Wing,98.0,60.0,102.0,53.0,Left Foot,Normal,From Corner,False,False,False,False,False,0.008389957,Blocked,2018,0,29.732137494637012,0.1829075391385384,20.0
37,56,1,Switzerland,Blerim Džemaili,Center Attacking Midfield,104.0,31.0,120.0,43.0,Right Foot,Normal,From Throw In,False,True,False,False,False,0.059255723,Off T,2018,0,18.35755975068582,0.34725724961753635,9.0
39,33,1,Sweden,Emil Peter Forsberg,Left Midfield,90.0,51.0,102.0,50.0,Right Foot,Normal,From Free Kick,False,False,False,False,False,0.02941522,Blocked,2018,0,31.953090617340916,0.21458711419995863,11.0
40,30,1,Sweden,Albin Ekdal,Left Center Midfield,113.0,33.0,120.0,38.5,Right Foot,Volley,From Corner,False,True,False,False,False,0.16979344,Off T,2018,0,9.899494936611665,0.5445578955570163,7.0
48,49,2,Sweden,Ola Toivonen,Left Center Forward,109.0,47.0,120.0,42.8,Left Foot,Half Volley,Regular Play,True,True,False,False,False,0.126767,Off T,2018,0,13.038404810405298,0.47491275487619145,7.0
52,19,2,Switzerland,Ricardo Iván Rodríguez Araya,Left Back,93.0,26.0,96.0,26.0,Right Foot,Normal,From Corner,False,False,False,False,False,0.017152697,Blocked,2018,0,30.4138126514911,0.2135003582617208,14.0
63,18,2,Sweden,Emil Peter Forsberg,Left Midfield,104.0,16.0,109.0,26.0,Right Foot,Normal,From Free Kick,False,False,False,False,False,0.008370536,Blocked,2018,0,28.844410203711913,0.14210836396867277,24.0
65,52,2,Sweden,Emil Peter Forsberg,Left Midfield,101.0,42.0,120.0,37.6,Right Foot,Normal,Regular Play,False,False,False,False,True,0.0959111,Goal,2018,1,19.1049731745428,0.3766713752716649,2.0
68,28,2,Sweden,Albin Ekdal,Left Center Midfield,93.0,49.0,120.0,41.7,Right Foot,Normal,Regular Play,False,False,False,False,False,0.026191495,Off T,2018,0,28.460498941515414,0.24319252521591198,9.0
68,47,2,Switzerland,Ricardo Iván Rodríguez Araya,Left Back,93.0,21.0,117.0,36.8,Right Foot,Normal,Regular Play,False,False,False,False,False,0.009722147,Saved,2018,0,33.015148038438355,0.18155568166511127,19.0
70,43,2,Switzerland,Xherdan Shaqiri,Right Wing,104.0,58.0,105.0,54.0,Left Foot,Normal,From Free Kick,False,False,False,False,False,0.025396068,Blocked,2018,0,24.08318915758459,0.20383434737022466,18.0
